recency,frequency,monetary,average_purchase_value,quantity_per_order,active_months,purchase_frequency,customer_loyalty_score,high_value_customer_flag,customer_tenure,avg_days_between_purchases,weekend_sales_ratio,customer_rank_by_revenue,churn_warning_flag
49,6,2094.19,349.0316666666667,211.3333333333333,3,2.0,8.43,0,246,49.2,0.3853423041844341,853,0
54,6,1306.78,217.79666666666665,66.5,4,1.5,7.3,0,253,50.6,0.2432314544146681,1347,0
67,7,1061.85,151.69285714285712,85.57142857142857,6,1.1666666666666667,7.3,0,365,60.833333333333336,0.0,1601,0
42,1,62.7,62.7,18.0,1,1.0,1.9,0,42,42.0,0.0,4189,0
3,7,1718.66,245.5228571428572,120.14285714285714,6,1.1666666666666667,8.2,0,205,34.166666666666664,0.2999487973188414,1038,0
36,3,541.95,180.65,81.0,3,1.0,5.5,0,130,65.0,0.0,2445,0
56,2,74.9,37.45,7.0,1,2.0,2.58,0,67,67.0,0.0,4171,0
15,4,1709.83,427.4575,308.75,3,1.3333333333333333,8.2,0,172,57.333333333333336,0.0,1046,0
361,1,109.31,109.31,55.0,1,1.0,1.0,0,361,361.0,0.0,4056,0
1,10,1975.13,197.513,120.5,4,2.5,8.88,0,99,11.0,0.2191855725952216,913,0
198,6,2900.01,483.335,194.3333333333333,3,2.0,7.52,0,311,62.2,0.4010158585660049,565,1
229,1,115.73,115.73,48.0,1,1.0,1.0,0,229,229.0,1.0,4018,0
53,1,457.7,457.7,138.0,1,1.0,3.03,0,53,53.0,0.0,2662,0
163,3,750.56,250.18666666666664,172.33333333333334,3,1.0,5.05,0,291,145.5,0.0,2024,0
64,3,3595.77,1198.59,480.0,2,1.5,7.75,1,185,92.5,0.0,429,0
26,1,252.5,252.5,38.0,1,1.0,3.48,0,26,26.0,1.0,3394,0
138,3,726.98,242.32666666666668,90.0,2,1.5,5.05,0,200,100.0,0.3675892046548736,2069,0
210,2,599.9999999999998,299.9999999999999,264.0,2,1.0,3.92,0,261,261.0,0.0,2318,0
305,1,283.79,283.79,184.0,1,1.0,2.12,0,305,305.0,0.0,3284,0
21,3,296.3,98.76666666666668,50.66666666666666,2,1.5,4.82,0,86,43.0,0.0,3233,0
2,4,1637.14,409.285,189.25,4,1.0,8.2,0,310,103.33333333333331,0.0,1094,0
306,1,106.75,106.75,39.0,1,1.0,1.0,0,306,306.0,1.0,4068,0
18,2,1033.8,516.9,303.0,1,2.0,6.4,0,24,24.0,0.0,1629,0
16,8,1353.72,169.215,93.0,6,1.3333333333333333,8.43,0,324,46.285714285714285,0.2658747746949148,1306,0
3,6,1743.6,290.6,169.16666666666666,6,1.0,8.2,0,373,74.6,0.0,1026,0
25,5,1739.92,347.98400000000004,132.8,5,1.0,7.75,0,325,81.25,0.0,1030,0
211,2,1437.43,718.715,186.5,2,1.0,5.05,0,227,227.0,0.0,1232,0
22,2,263.49,131.745,59.5,2,1.0,4.15,0,145,145.0,0.5869292952294205,3350,0
260,1,180.56,180.56,58.0,1,1.0,1.0,0,260,260.0,0.0,3710,0
140,5,736.13,147.226,109.8,2,2.5,5.72,0,215,53.75,0.6431201010691046,2050,1
11,13,2557.33,196.7176923076923,104.53846153846152,8,1.625,10.0,0,364,30.33333333333333,0.0,661,0
92,1,447.05,447.05,265.0,1,1.0,2.58,0,92,92.0,0.0,2689,0
52,3,1264.35,421.4500000000001,181.66666666666663,3,1.0,6.62,0,281,140.5,0.0,1395,0
9,8,2435.67,304.45875,191.125,7,1.1428571428571428,10.0,0,360,51.42857142857143,0.0,714,0
53,5,836.35,167.27,105.0,4,1.25,6.18,0,282,70.5,0.0,1891,0
98,1,582.64,582.64,438.0,1,1.0,3.7,0,98,98.0,0.0,2358,0
70,4,1921.46,480.365,271.25,4,1.0,7.3,0,197,65.66666666666667,0.2017216075276092,935,0
25,21,4573.12,217.76761904761904,97.52380952380952,11,1.9090909090909087,9.55,1,336,16.8,0.0,297,0
54,10,2213.0,221.3,88.6,7,1.4285714285714286,9.1,0,369,41.0,1.0,796,0
74,4,2049.23,512.3075,448.75,4,1.0,7.98,0,240,80.0,0.0,874,0
66,6,1355.83,225.97166666666664,141.16666666666666,3,2.0,7.3,0,267,53.4,0.0,1300,0
283,2,311.7,155.85,239.0,2,1.0,2.8,0,334,334.0,1.0,3150,0
158,1,460.64,460.64,160.0,1,1.0,2.58,0,158,158.0,0.0,2653,0
64,1,549.33,549.33,233.0,1,1.0,4.15,0,64,64.0,0.0,2422,0
33,4,892.92,223.23,148.75,4,1.0,6.62,0,210,70.0,0.5229359853066344,1810,0
38,3,417.84,139.28,62.66666666666666,2,1.5,4.38,0,227,113.5,0.0,2785,0
29,5,4255.43,851.086,564.4,5,1.0,8.88,1,288,72.0,0.0,333,0
30,6,1297.45,216.24166666666667,95.16666666666669,6,1.0,7.75,0,359,71.8,0.4123010520636633,1357,0
58,2,1658.37,829.185,641.5,1,2.0,5.95,0,58,58.0,0.0,1084,0
16,4,575.48,143.87,75.25,2,2.0,6.62,0,201,67.0,1.0,2371,0
2,3,316.92,105.64,90.0,3,1.0,5.28,0,61,30.5,0.3606588413479742,3128,0
54,4,1522.24,380.56,187.0,3,1.3333333333333333,7.3,0,368,122.66666666666669,0.3888020285894471,1169,0
3,14,4292.35,306.5964285714286,129.92857142857142,12,1.1666666666666667,10.0,1,361,27.76923076923077,0.0,324,0
15,11,8356.83,759.7118181818182,365.0,10,1.1,10.0,1,373,37.3,0.0706787142971677,128,0
362,1,145.06,145.06,68.0,1,1.0,1.0,0,362,362.0,1.0,3876,0
16,9,1868.18,207.57555555555555,159.0,4,2.25,8.43,0,374,46.75,0.0,959,0
43,3,1396.05,465.35,420.3333333333333,2,1.5,6.62,0,143,71.5,0.0,1268,0
58,4,987.48,246.87,74.0,4,1.0,7.3,0,253,84.33333333333333,0.0,1684,0
11,9,6359.73,706.6366666666667,327.8888888888889,5,1.8,10.0,1,373,46.625,0.1314301078819384,199,0
180,2,664.1999999999999,332.1,140.0,2,1.0,3.92,0,263,263.0,0.4679313459801265,2167,0
12,32,7923.22,247.600625,147.375,9,3.555555555555556,10.0,1,254,8.193548387096774,0.1168287640630955,136,0
59,4,1516.3,379.075,316.25,3,1.3333333333333333,7.3,0,176,58.66666666666666,0.0,1175,0
219,1,301.9,301.9,186.0,1,1.0,2.12,0,219,219.0,0.0,3209,0
278,2,211.7,105.85,91.0,2,1.0,1.68,0,299,299.0,1.0,3581,0
316,1,422.7,422.7,210.0,1,1.0,2.12,0,316,316.0,0.0,2767,0
4,4,902.4,225.6,193.25,4,1.0,7.08,0,226,75.33333333333333,0.0,1794,0
358,2,475.74,237.87,136.0,1,2.0,3.92,0,372,372.0,0.0,2607,0
7,2,832.42,416.21,323.0,2,1.0,5.72,0,77,77.0,0.0,1899,0
53,1,335.54,335.54,172.0,1,1.0,3.03,0,53,53.0,0.0,3044,0
5,10,2447.04,244.704,107.7,9,1.1111111111111112,10.0,0,365,40.55555555555556,0.1453797240748005,710,0
21,11,2951.62,268.3290909090909,191.9090909090909,6,1.8333333333333333,9.55,0,220,22.0,0.0,552,0
84,1,212.25,212.25,117.0,1,1.0,1.45,0,84,84.0,0.0,3576,0
36,6,1992.02,332.00333333333333,179.33333333333334,4,1.5,7.3,0,308,61.6,0.0,906,0
72,3,294.05,98.01666666666668,58.333333333333336,2,1.5,3.92,0,358,179.0,0.0,3244,0
65,1,141.7,141.7,290.0,1,1.0,1.9,0,65,65.0,0.0,3892,0
8,11,2248.62,204.42,99.45454545454544,8,1.375,10.0,0,374,37.4,0.0,777,0
234,1,0.0,0.0,-1.0,1,1.0,1.0,0,234,234.0,0.0,4374,0
46,8,3213.28,401.66,322.875,5,1.6,9.1,0,198,28.285714285714285,0.0600009958671513,492,0
318,1,0.0,0.0,-1.0,1,1.0,1.0,0,318,318.0,0.0,4305,0
17,6,781.05,130.17499999999998,80.33333333333333,4,1.5,6.62,0,175,35.0,0.2168875232059407,1965,0
18,13,2928.77,225.29,136.3846153846154,9,1.4444444444444444,9.55,0,373,31.08333333333333,0.0,557,0
158,10,611.32,61.132000000000005,18.0,7,1.4285714285714286,6.4,0,370,41.11111111111112,0.3752044755610809,2290,1
88,4,882.09,220.5225,99.25,4,1.0,5.72,0,372,124.0,0.0,1830,0
4,33,7050.34,213.64666666666668,112.6969696969697,11,3.0,10.0,1,305,9.53125,0.0772062056581668,172,0
1,12,1822.03,151.83583333333334,45.75,6,2.0,8.88,0,373,33.90909090909091,0.0,983,0
141,1,79.9,79.9,2.0,1,1.0,1.45,0,141,141.0,0.0,4156,0
64,4,327.48,81.87,39.0,3,1.3333333333333333,5.05,0,327,109.0,0.7323806033956272,3074,0
50,6,1149.87,191.645,243.16666666666663,5,1.2,7.3,0,374,74.8,0.0,1514,0
5,46,6768.48,147.14086956521737,69.3695652173913,13,3.5384615384615383,10.0,1,372,8.266666666666667,0.147864808642413,182,0
31,18,4933.25,274.06944444444446,236.94444444444449,9,2.0,9.55,1,295,17.352941176470587,0.1780063852429939,269,0
109,3,744.34,248.1133333333333,210.66666666666663,2,1.5,5.05,0,149,74.5,0.0,2033,0
127,4,1237.2,309.3,195.0,4,1.0,6.85,0,239,79.66666666666667,0.0,1430,0
107,3,798.85,266.28333333333336,133.0,3,1.0,5.05,0,199,99.5,0.0,1944,0
57,7,1964.04,280.57714285714286,130.42857142857142,6,1.1666666666666667,7.3,0,256,42.66666666666666,0.0,916,0
70,11,1809.66,164.51454545454547,82.36363636363636,5,2.2,7.98,0,283,28.3,0.0,987,1
37,1,414.7,414.7,210.0,1,1.0,3.03,0,37,37.0,0.0,2793,0
114,6,5952.79,992.1316666666668,655.3333333333334,3,2.0,7.98,1,170,34.0,0.0,215,1
74,5,3354.0,670.8,419.2,5,1.0,7.98,0,276,69.0,0.1967799642218247,469,0
30,3,739.1,246.36666666666667,79.33333333333333,2,1.5,5.95,0,43,21.5,0.0,2045,0
200,1,115.31,115.31,61.0,1,1.0,1.0,0,200,200.0,0.0,4020,0
8,18,4991.97,277.3316666666667,210.5,11,1.6363636363636365,10.0,1,366,21.529411764705884,0.0,264,0
43,2,95.85,47.925,27.5,1,2.0,2.58,0,44,44.0,0.0,4112,0
30,7,2508.47,358.3528571428571,163.28571428571428,7,1.0,8.88,0,361,60.16666666666666,0.0,677,0
11,15,10238.6,682.5733333333334,395.9333333333333,4,3.75,10.0,1,364,26.0,0.0,100,0
371,1,351.3,351.3,208.0,1,1.0,2.12,0,371,371.0,0.0,2980,0
46,1,315.98,315.98,160.0,1,1.0,3.03,0,46,46.0,0.0,3131,0
11,1,308.6,308.6,140.0,1,1.0,3.92,0,11,11.0,0.0,3173,0
359,1,323.25,323.25,123.0,1,1.0,2.12,0,359,359.0,0.0,3095,0
124,1,93.3,93.3,26.0,1,1.0,1.45,0,124,124.0,1.0,4123,0
105,9,2016.71,224.07888888888888,157.77777777777777,6,1.5,7.52,0,359,44.875,0.0,889,1
73,1,629.36,629.36,255.0,1,1.0,3.7,0,73,73.0,0.0,2246,0
28,7,942.75,134.67857142857142,45.85714285714285,6,1.1666666666666667,7.75,0,267,44.5,0.0700079554494828,1739,0
18,11,4525.73,411.43,231.8181818181818,7,1.5714285714285714,9.55,1,373,37.3,0.1383887240290516,302,0
51,1,248.65,248.65,135.0,1,1.0,3.03,0,51,51.0,0.0,3412,0
53,10,2101.77,210.177,109.1,5,2.0,9.1,0,373,41.44444444444444,0.0,850,0
8,3,521.64,173.88,115.0,3,1.0,6.4,0,140,70.0,0.0,2503,0
16,3,529.53,176.51,149.66666666666666,3,1.0,5.95,0,367,183.5,0.0,2482,0
32,3,1062.48,354.16,312.0,3,1.0,7.08,0,178,89.0,0.0,1600,0
23,10,2047.86,204.786,110.6,7,1.4285714285714286,9.55,0,361,40.11111111111112,0.3936646059789243,876,0
30,8,2776.19,347.02375,151.0,8,1.0,9.55,0,289,41.285714285714285,0.315226983743908,590,0
18,4,1884.16,471.04,179.0,3,1.3333333333333333,7.75,0,182,60.66666666666666,0.0,952,0
4,21,17217.76,819.8933333333332,317.7619047619048,10,2.1,10.0,1,373,18.65,0.0,55,0
57,2,543.5699999999999,271.785,182.5,2,1.0,4.82,0,74,74.0,0.0,2441,0
254,2,603.37,301.685,163.5,2,1.0,3.92,0,306,306.0,0.4325703962742596,2307,0
71,1,975.5,975.5,888.0,1,1.0,4.82,0,71,71.0,0.0,1700,0
9,12,1288.73,107.39416666666666,92.91666666666669,6,2.0,8.88,0,197,17.90909090909091,0.1480139362007557,1367,0
136,1,40.8,40.8,48.0,1,1.0,1.45,0,136,136.0,0.0,4230,0
364,1,0.0,0.0,-3.0,1,1.0,1.0,0,364,364.0,0.0,4302,0
3,8,1319.3,164.9125,98.125,5,1.6,8.88,0,122,17.428571428571427,0.1020238005002652,1339,0
357,1,498.5,498.5,138.0,1,1.0,3.25,0,357,357.0,0.0,2556,0
10,2,1087.05,543.525,321.5,1,2.0,6.85,0,31,31.0,0.0,1579,0
23,1,321.24,321.24,439.0,1,1.0,3.48,0,23,23.0,0.0,3111,0
38,13,1717.49,132.11461538461538,60.15384615384615,7,1.8571428571428568,7.98,0,306,25.5,0.1239890770834182,1039,0
14,2,417.05,208.525,164.5,2,1.0,4.6,0,49,49.0,0.0,2788,0
115,4,640.5,160.125,73.5,2,2.0,5.72,0,171,57.0,0.0,2214,1
10,4,881.06,220.265,138.5,1,4.0,7.08,0,36,12.0,0.0,1833,0
17,5,1824.76,364.952,193.6,5,1.0,7.75,0,322,80.5,0.0,979,0
15,4,1074.47,268.6175,140.75,3,1.3333333333333333,8.2,0,233,77.66666666666667,0.0,1590,0
56,5,1708.79,341.758,257.8,3,1.6666666666666667,7.3,0,186,46.5,0.0,1047,0
2,8,1396.58,174.5725,64.0,8,1.0,8.88,0,373,53.285714285714285,0.0887167222787094,1267,0
109,4,312.78,78.195,40.5,3,1.3333333333333333,4.6,0,197,65.66666666666667,0.0,3143,0
11,5,1132.2,226.44,90.4,4,1.25,8.2,0,106,26.5,0.0,1532,0
73,1,136.65,136.65,57.0,1,1.0,1.45,0,73,73.0,0.0,3916,0
58,1,63.66,63.66,85.0,1,1.0,1.9,0,58,58.0,0.0,4185,0
18,4,1078.0,269.5,116.0,3,1.3333333333333333,7.75,0,99,33.0,0.0,1586,0
5,4,1680.2,420.05,228.0,3,1.3333333333333333,8.2,0,46,15.333333333333334,0.603326984882752,1068,0
17,10,3795.59,379.559,194.5,6,1.6666666666666667,9.55,1,270,30.0,0.185610142296718,407,0
8,1,1056.63,1056.63,619.0,1,1.0,6.18,0,8,8.0,0.0,1608,0
95,2,821.35,410.675,168.0,2,1.0,4.38,0,305,305.0,0.0,1918,0
9,2,401.94,200.97,84.0,2,1.0,4.6,0,22,22.0,0.0,2827,0
148,1,128.31,128.31,44.0,1,1.0,1.45,0,148,148.0,0.0,3963,0
2,2,0.0,0.0,0.0,2,1.0,3.48,0,18,18.0,0.0,4288,0
56,6,3573.34,595.5566666666667,466.0,4,1.5,8.43,1,367,73.4,0.0,431,0
14,3,967.44,322.48,181.0,3,1.0,7.52,0,268,134.0,0.0,1708,0
1,10,2222.54,222.254,125.4,9,1.1111111111111112,10.0,0,320,35.55555555555556,0.4268989534496566,794,0
129,2,876.9399999999999,438.47,504.5,2,1.0,4.38,0,233,233.0,0.0,1839,0
23,11,6630.01,602.7281818181818,380.54545454545456,7,1.5714285714285714,9.55,1,275,27.5,0.1494839374299586,186,0
46,3,340.94,113.64666666666666,47.66666666666666,2,1.5,4.38,0,241,120.5,0.0,3012,0
22,2,312.62,156.31,76.5,2,1.0,4.15,0,78,78.0,0.0,3145,0
14,2,709.43,354.715,217.0,2,1.0,6.4,0,316,316.0,0.0,2102,0
59,1,348.16,348.16,197.0,1,1.0,3.03,0,59,59.0,0.0,2988,0
74,2,823.53,411.765,308.0,1,2.0,5.05,0,82,82.0,0.676939516471774,1916,0
22,4,1470.47,367.6175,140.5,2,2.0,7.75,0,43,14.333333333333334,0.0,1202,0
59,7,896.06,128.00857142857143,56.142857142857146,5,1.4,6.18,0,309,51.5,0.0,1806,0
227,1,186.66,186.66,198.0,1,1.0,1.0,0,227,227.0,0.0,3685,0
64,2,714.59,357.295,288.5,2,1.0,5.5,0,73,73.0,0.0,2093,0
106,4,1978.18,494.545,333.5,4,1.0,6.85,0,278,92.66666666666669,0.573956869445652,912,0
284,2,318.34000000000003,159.17000000000002,20.0,2,1.0,3.47,0,292,292.0,0.7596908965257272,3119,0
9,1,351.75,351.75,153.0,1,1.0,3.92,0,9,9.0,0.0,2978,0
110,2,1591.24,795.62,466.0,2,1.0,6.18,0,277,277.0,0.5627058143334758,1119,0
115,2,1818.79,909.395,523.5,2,1.0,6.18,0,243,243.0,0.5813535372417926,985,0
369,1,188.69,188.69,33.0,1,1.0,1.0,0,369,369.0,1.0,3675,0
113,4,518.76,129.69,54.5,2,2.0,5.72,0,135,45.0,0.0,2512,1
21,6,4195.5,699.25,439.5,6,1.0,8.88,1,232,46.4,0.0,344,0
361,1,238.05,238.05,101.0,1,1.0,2.12,0,361,361.0,0.0,3456,0
58,3,1354.46,451.4866666666667,211.3333333333333,2,1.5,6.62,0,318,159.0,0.0,1303,0
123,2,1139.28,569.64,338.0,2,1.0,6.18,0,354,354.0,0.0,1526,0
54,5,2726.36,545.272,324.0,3,1.6666666666666667,8.43,0,285,71.25,0.7873685059933391,614,0
29,1,205.8,205.8,139.0,1,1.0,2.35,0,29,29.0,0.0,3610,0
282,1,176.9,176.9,60.0,1,1.0,1.0,0,282,282.0,0.0,3726,0
113,4,263.65000000000003,65.91250000000001,21.75,3,1.3333333333333333,4.6,0,259,86.33333333333333,0.0,3348,0
12,4,864.48,216.12,282.0,4,1.0,7.08,0,325,108.33333333333331,0.2467263557282991,1855,0
106,1,129.85,129.85,19.0,1,1.0,1.45,0,106,106.0,0.0,3953,0
98,2,98.81,49.405,43.5,1,2.0,2.8,0,98,98.0,0.0,4100,0
100,4,1957.7,489.425,239.25,4,1.0,6.85,0,201,67.0,0.9528017571640188,920,0
318,1,117.72,117.72,1.0,1,1.0,1.0,0,318,318.0,0.0,4009,0
11,7,890.56,127.22285714285714,70.28571428571429,4,1.75,7.08,0,240,40.0,0.2211529823931009,1818,0
3,8,2395.46,299.4325,129.375,6,1.3333333333333333,10.0,0,364,52.0,0.0,727,0
112,1,126.05,126.05,54.0,1,1.0,1.45,0,112,112.0,0.0,3977,0
262,6,1245.97,207.66166666666663,105.33333333333331,3,2.0,6.4,0,357,71.4,0.0,1418,1
33,6,481.8,80.3,18.0,3,2.0,6.62,0,78,15.6,0.2812370278123702,2599,0
108,2,178.65,89.325,51.5,1,2.0,2.8,0,113,113.0,0.0,3721,0
66,3,1367.32,455.7733333333333,214.3333333333333,3,1.0,6.62,0,311,155.5,0.0,1287,0
372,1,107.33,107.33,41.0,1,1.0,1.0,0,372,372.0,0.0,4063,0
28,5,2517.89,503.578,239.0,4,1.25,8.88,0,267,66.75,0.0,672,0
330,1,381.66,381.66,228.0,1,1.0,2.12,0,330,330.0,0.0,2888,0
3,2,560.55,280.275,127.5,2,1.0,6.4,0,70,70.0,0.0,2399,0
65,3,1194.92,398.3066666666667,374.3333333333333,3,1.0,6.62,0,213,106.5,0.0,1465,0
42,3,2560.0,853.3333333333334,2666.6666666666665,3,1.0,7.75,0,360,180.0,0.0,658,0
50,2,460.08,230.04,135.0,2,1.0,4.38,0,278,278.0,0.4137976004173187,2654,0
68,1,171.15,171.15,53.0,1,1.0,1.9,0,68,68.0,1.0,3755,0
25,3,1491.4,497.1333333333334,212.0,3,1.0,7.08,0,108,54.0,0.0,1189,0
172,1,176.34,176.34,68.0,1,1.0,1.45,0,172,172.0,0.0,3731,0
16,7,2777.75,396.82142857142856,224.0,4,1.75,8.88,0,129,21.5,0.0,589,0
186,3,838.11,279.37,115.0,2,1.5,4.6,0,220,110.0,0.0,1886,1
89,6,3390.39,565.0649999999999,429.0,3,2.0,7.98,0,317,63.4,0.4092449541203224,461,0
262,3,34.8,11.6,8.0,2,1.5,2.35,0,374,187.0,0.0,4244,0
213,1,146.16,146.16,96.0,1,1.0,1.0,0,213,213.0,0.0,3873,0
59,12,2953.3,246.1083333333333,187.75,6,2.0,9.1,0,371,33.72727272727273,0.0614600616259777,551,0
19,11,1587.03,144.27545454545455,36.36363636363637,7,1.5714285714285714,8.43,0,316,31.6,0.6623819335488302,1120,0
5,15,6849.15,456.61,396.2,10,1.5,10.0,1,361,25.785714285714285,0.1772584919296555,178,0
199,1,310.83,310.83,141.0,1,1.0,2.12,0,199,199.0,0.0,3153,0
63,4,1664.92,416.23,199.25,4,1.0,7.3,0,374,124.66666666666669,0.0,1078,0
60,4,373.47,93.3675,44.75,3,1.3333333333333333,5.05,0,298,99.33333333333331,0.0,2911,0
68,6,2037.7,339.6166666666667,126.0,3,2.0,7.3,0,278,55.6,0.4308288756931834,880,0
67,5,406.77,81.354,59.0,3,1.6666666666666667,5.05,0,225,56.25,0.0,2809,0
128,1,263.73,263.73,206.0,1,1.0,2.58,0,128,128.0,0.0,3347,0
187,8,2726.52,340.815,125.0,6,1.3333333333333333,8.2,0,371,53.0,0.5426331000689524,613,1
56,4,3517.69,879.4225,368.25,3,1.3333333333333333,8.43,0,267,89.0,0.0,440,0
75,2,961.93,480.965,416.5,2,1.0,6.18,0,187,187.0,1.0,1717,0
73,4,1872.91,468.2275,404.5,2,2.0,6.85,0,245,81.66666666666667,0.0,957,0
43,1,285.54,285.54,170.0,1,1.0,3.03,0,43,43.0,0.0,3278,0
145,3,741.3199999999999,247.10666666666663,229.3333333333333,3,1.0,5.05,0,304,152.0,0.572708142232774,2039,0
119,1,613.33,613.33,323.0,1,1.0,3.7,0,119,119.0,0.0,2282,0
21,1,224.51,224.51,289.0,1,1.0,2.35,0,21,21.0,0.0,3521,0
24,11,2568.11,233.46454545454543,124.36363636363636,7,1.5714285714285714,9.55,0,273,27.3,0.0,656,0
66,1,328.77,328.77,359.0,1,1.0,3.03,0,66,66.0,0.0,3068,0
1,8,1106.02,138.2525,65.875,3,2.6666666666666665,8.88,0,64,9.142857142857142,0.0,1566,0
47,17,3125.23,183.83705882352945,119.47058823529412,9,1.8888888888888888,9.1,0,371,23.1875,0.0390371268674625,509,0
5,19,3310.22,174.22210526315789,80.0,9,2.111111111111111,10.0,0,368,20.444444444444443,0.0616273238636706,477,0
15,3,723.66,241.22,147.33333333333334,3,1.0,6.4,0,227,113.5,0.0,2075,0
10,2,349.2,174.6,72.5,1,2.0,5.28,0,11,11.0,0.0,2985,0
12,3,204.1,68.03333333333333,32.333333333333336,2,1.5,4.15,0,187,93.5,1.0,3623,0
17,1,209.49,209.49,143.0,1,1.0,2.35,0,17,17.0,0.0,3588,0
30,1,892.15,892.15,763.0,1,1.0,4.6,0,30,30.0,0.0,1814,0
12,8,919.03,114.87875,72.125,6,1.3333333333333333,7.75,0,297,42.42857142857143,0.2343775502431912,1771,0
66,2,189.67,94.835,60.5,2,1.0,3.25,0,73,73.0,0.0,3672,0
3,8,1756.38,219.5475,76.875,7,1.1428571428571428,8.88,0,364,52.0,0.0,1014,0
218,3,1220.83,406.9433333333333,208.66666666666663,3,1.0,5.72,0,359,179.5,0.0,1446,0
19,1,549.81,549.81,460.0,1,1.0,4.6,0,19,19.0,1.0,2421,0
71,1,141.53,141.53,56.0,1,1.0,1.45,0,71,71.0,0.0,3894,0
72,4,1111.15,277.7875,139.75,4,1.0,6.85,0,247,82.33333333333333,0.0,1561,0
84,1,157.2,157.2,108.0,1,1.0,1.45,0,84,84.0,0.0,3825,0
38,4,904.58,226.145,135.0,3,1.3333333333333333,6.18,0,243,81.0,0.122653607198921,1789,0
18,2,309.49,154.745,59.5,2,1.0,4.82,0,47,47.0,0.6292287311383243,3168,0
38,3,1256.67,418.89,178.0,3,1.0,6.62,0,224,112.0,0.0,1403,0
106,2,104.0,52.0,37.0,1,2.0,2.8,0,106,106.0,0.0,4081,0
253,1,632.28,632.28,1428.0,1,1.0,3.25,0,253,253.0,0.0,2241,0
31,2,247.85,123.925,54.0,2,1.0,4.82,0,54,54.0,0.8244906193262054,3415,0
44,2,353.1,176.55,83.5,2,1.0,4.38,0,186,186.0,0.0,2971,0
32,7,2188.93,312.7042857142857,160.14285714285714,5,1.4,8.88,0,309,51.5,0.0,807,0
65,2,774.45,387.225,300.5,2,1.0,5.5,0,226,226.0,0.0,1980,0
2,3,473.69,157.89666666666668,95.0,3,1.0,6.4,0,267,133.5,0.0,2613,0
23,1,765.59,765.59,495.0,1,1.0,4.6,0,23,23.0,0.0,2000,0
31,4,788.1,197.025,101.0,4,1.0,6.62,0,274,91.33333333333331,0.4369115594467707,1959,0
289,1,186.05,186.05,83.0,1,1.0,1.0,0,289,289.0,0.0,3689,0
172,3,467.5,155.83333333333334,40.66666666666666,2,1.5,3.92,0,315,157.5,0.4718716577540107,2633,0
36,4,1052.26,263.065,178.75,4,1.0,7.3,0,197,65.66666666666667,0.0,1609,0
49,2,538.81,269.405,201.5,2,1.0,5.5,0,197,197.0,0.0,2454,0
5,11,2441.61,221.96454545454543,137.63636363636363,8,1.375,10.0,0,374,37.4,0.0756877634020175,713,0
29,12,1957.45,163.12083333333334,117.41666666666669,5,2.4,8.43,0,369,33.54545454545455,0.1479169327441314,922,0
109,3,102.7,34.233333333333334,15.333333333333334,1,3.0,2.8,0,112,56.0,0.0,4084,1
264,1,123.13,123.13,43.0,1,1.0,1.0,0,264,264.0,1.0,3991,0
25,1,222.2,222.2,189.0,1,1.0,2.35,0,25,25.0,0.0,3531,0
31,8,2755.92,344.49,236.75,7,1.1428571428571428,9.55,0,367,52.42857142857143,0.1190890882173647,597,0
15,19,2567.75,135.14473684210526,108.0,6,3.1666666666666665,10.0,0,191,10.61111111111111,0.337785999415831,657,0
5,1,205.65,205.65,102.0,1,1.0,2.8,0,5,5.0,1.0,3612,0
368,1,0.0,0.0,-1.0,1,1.0,1.0,0,368,368.0,0.0,4308,0
86,3,355.31,118.43666666666668,39.66666666666666,2,1.5,3.92,0,289,144.5,0.0,2965,0
25,4,681.97,170.4925,88.75,2,2.0,6.62,0,68,22.666666666666668,0.4202091001070428,2136,0
227,1,231.93,231.93,227.0,1,1.0,2.12,0,227,227.0,0.0,3480,0
16,7,3629.76,518.5371428571428,337.1428571428572,6,1.1666666666666667,8.88,1,362,60.333333333333336,0.3850778012871374,423,0
370,1,130.32,130.32,348.0,1,1.0,1.0,0,370,370.0,1.0,3948,0
5,3,673.24,224.41333333333333,133.0,3,1.0,6.4,0,64,32.0,0.4954696690630384,2155,0
29,4,457.2,114.3,56.25,4,1.0,5.5,0,309,103.0,0.0,2664,0
11,1,259.83,259.83,135.0,1,1.0,3.92,0,11,11.0,0.0,3367,0
67,3,424.96,141.65333333333334,58.0,3,1.0,4.38,0,330,165.0,0.2435052710843373,2756,0
219,2,496.49,248.245,165.0,2,1.0,4.6,0,312,312.0,0.0,2562,0
26,6,1906.48,317.74666666666667,254.3333333333333,4,1.5,7.75,0,290,58.0,0.3021432168184297,941,0
128,1,35.7,35.7,6.0,1,1.0,1.45,0,128,128.0,0.0,4241,0
44,2,397.62,198.81,142.0,1,2.0,4.38,0,58,58.0,0.0,2840,0
213,2,504.99,252.495,136.5,2,1.0,4.6,0,304,304.0,0.0,2539,0
32,1,75.0,75.0,120.0,1,1.0,2.35,0,32,32.0,0.0,4169,0
12,3,526.27,175.42333333333332,41.0,3,1.0,6.4,0,105,52.5,0.4098086533528416,2494,0
5,72,27242.45,378.3673611111111,422.1666666666667,13,5.538461538461538,10.0,1,374,5.267605633802817,0.2027563600190144,29,0
18,1,309.5,309.5,124.0,1,1.0,3.48,0,18,18.0,0.0,3167,0
49,3,638.49,212.83,191.66666666666663,2,1.5,5.5,0,133,66.5,0.0,2222,0
